NO_BKT,antecedent,consequent,current_basket_size,hour_of_day,day_of_week,is_weekend,rule_confidence,rule_lift,antecedent_rate,interest_lift,y
010224050,002481,035968,5.0,11.0,4.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
070224083,002481,035968,19.0,11.0,4.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,1
070224117,002481,035968,12.0,13.0,4.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
030224083,002481,035968,12.0,18.0,4.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
030224115,002481,035968,16.0,20.0,4.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
030225008,002481,035968,15.0,8.0,5.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
070225078,002481,035968,26.0,11.0,5.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
070225092,002481,035968,3.0,12.0,5.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
070225097,002481,035968,8.0,12.0,5.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
010225011,002481,035968,24.0,13.0,5.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,1
030225117,002481,035968,2.0,14.0,5.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
030225118,002481,035968,3.0,14.0,5.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
030225187,002481,035968,7.0,17.0,5.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
010225110,002481,035968,15.0,18.0,5.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
030225241,002481,035968,10.0,19.0,5.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,1
010225157,002481,035968,11.0,20.0,5.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
030225290,002481,035968,7.0,20.0,5.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
010225170,002481,035968,8.0,21.0,5.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
070226015,002481,035968,4.0,9.0,6.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
010226058,002481,035968,14.0,11.0,6.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
010226094,002481,035968,19.0,13.0,6.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,1
030226028,002481,035968,18.0,13.0,6.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
030226060,002481,035968,3.0,15.0,6.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
030226083,002481,035968,16.0,17.0,6.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
010226154,002481,035968,20.0,19.0,6.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
030226135,002481,035968,17.0,19.0,6.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,1
070226275,002481,035968,14.0,20.0,6.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
070226276,002481,035968,14.0,20.0,6.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,1
030226148,002481,035968,12.0,20.0,6.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
070226284,002481,035968,20.0,20.0,6.0,1.0,0.1663286,22.307297,0.007221433,0.16109064,0
070227007,002481,035968,17.0,8.0,0.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,1
070227085,002481,035968,13.0,12.0,0.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
070227102,002481,035968,24.0,13.0,0.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
070227186,002481,035968,19.0,16.0,0.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
030227104,002481,035968,12.0,17.0,0.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
010227139,002481,035968,30.0,18.0,0.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
070227284,002481,035968,31.0,20.0,0.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
010227166,002481,035968,17.0,20.0,0.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
010227199,002481,035968,18.0,21.0,0.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
010227218,002481,035968,12.0,21.0,0.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,1
010227219,002481,035968,5.0,21.0,0.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
070228057,002481,035968,30.0,10.0,1.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
010228016,002481,035968,28.0,9.0,1.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
010228096,002481,035968,10.0,11.0,1.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
010228099,002481,035968,9.0,11.0,1.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
010228108,002481,035968,8.0,12.0,1.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
030228019,002481,035968,12.0,14.0,1.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,1
030228153,002481,035968,16.0,19.0,1.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
010228273,002481,035968,5.0,19.0,1.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
070228186,002481,035968,30.0,19.0,1.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,1
070228189,002481,035968,12.0,19.0,1.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,1
070228244,002481,035968,4.0,20.0,1.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
030228235,002481,035968,30.0,20.0,1.0,0.0,0.1663286,22.307297,0.007221433,0.16109064,0
070102072,002481,002485,16.0,10.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070102097,002481,002485,19.0,11.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030102106,002481,002485,18.0,11.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030102142,002481,002485,4.0,12.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
010101103,002481,002485,10.0,18.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030101053,002481,002485,12.0,10.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030101159,002481,002485,21.0,15.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030101200,002481,002485,11.0,17.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030101206,002481,002485,5.0,18.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
070101117,002481,002485,17.0,12.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030102153,002481,002485,7.0,13.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070102165,002481,002485,5.0,13.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030102192,002481,002485,19.0,14.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070102184,002481,002485,5.0,15.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,1
070102185,002481,002485,19.0,15.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,1
070102207,002481,002485,6.0,15.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030102254,002481,002485,12.0,16.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070102254,002481,002485,17.0,18.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070102264,002481,002485,6.0,18.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070103027,002481,002485,7.0,9.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070103057,002481,002485,6.0,10.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030103133,002481,002485,5.0,15.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,1
030103200,002481,002485,15.0,18.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
010103054,002481,002485,8.0,19.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
010103102,002481,002485,8.0,20.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,1
070103298,002481,002485,5.0,20.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070103312,002481,002485,24.0,20.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070103314,002481,002485,8.0,21.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030103285,002481,002485,9.0,21.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030104109,002481,002485,3.0,12.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030104118,002481,002485,6.0,12.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030104172,002481,002485,23.0,14.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,1
070104209,002481,002485,7.0,19.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030104248,002481,002485,10.0,19.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,1
010104084,002481,002485,5.0,19.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030104260,002481,002485,12.0,19.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,1
010104106,002481,002485,10.0,20.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
010104115,002481,002485,36.0,20.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030105033,002481,002485,5.0,9.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030105081,002481,002485,12.0,10.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030105083,002481,002485,3.0,10.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030105105,002481,002485,14.0,11.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030105165,002481,002485,8.0,14.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030105171,002481,002485,20.0,14.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
010105042,002481,002485,12.0,16.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
010105044,002481,002485,5.0,16.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
010105046,002481,002485,8.0,17.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
010105105,002481,002485,7.0,19.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030105282,002481,002485,53.0,20.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030106060,002481,002485,4.0,10.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
060106091,002481,002485,20.0,13.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
060106110,002481,002485,3.0,14.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
060106138,002481,002485,21.0,15.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030106166,002481,002485,11.0,16.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
060106150,002481,002485,4.0,16.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,1
010106025,002481,002485,2.0,16.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030106170,002481,002485,8.0,17.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
060106181,002481,002485,2.0,17.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
060106190,002481,002485,3.0,18.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
060106203,002481,002485,11.0,19.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,1
030106285,002481,002485,19.0,20.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030107053,002481,002485,21.0,11.0,5.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,1
060107174,002481,002485,18.0,16.0,5.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,1
030107149,002481,002485,3.0,16.0,5.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030107161,002481,002485,3.0,17.0,5.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030107172,002481,002485,9.0,17.0,5.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030107232,002481,002485,13.0,20.0,5.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
010107112,002481,002485,4.0,20.0,5.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
010108041,002481,002485,2.0,10.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
010108087,002481,002485,37.0,12.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030108144,002481,002485,36.0,14.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030108179,002481,002485,14.0,16.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
070108104,002481,002485,2.0,17.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030108235,002481,002485,10.0,19.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
070108130,002481,002485,28.0,19.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
010108222,002481,002485,3.0,20.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
010108248,002481,002485,6.0,21.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030109098,002481,002485,4.0,13.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030109124,002481,002485,13.0,15.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070109205,002481,002485,4.0,18.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070109224,002481,002485,12.0,19.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070109236,002481,002485,6.0,19.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070110022,002481,002485,5.0,9.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070110094,002481,002485,3.0,14.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030110165,002481,002485,6.0,16.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030110188,002481,002485,31.0,17.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
010110018,002481,002485,27.0,17.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
010110027,002481,002485,10.0,18.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,1
070110145,002481,002485,4.0,18.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030110246,002481,002485,3.0,20.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030110274,002481,002485,6.0,21.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030111038,002481,002485,3.0,10.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030111064,002481,002485,29.0,11.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070111073,002481,002485,3.0,11.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030111152,002481,002485,5.0,17.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070111234,002481,002485,11.0,19.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,1
010111037,002481,002485,14.0,19.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030111202,002481,002485,8.0,19.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,1
070111272,002481,002485,25.0,20.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,1
070111298,002481,002485,4.0,21.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070112022,002481,002485,12.0,9.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030112031,002481,002485,5.0,9.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070112061,002481,002485,7.0,11.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030112109,002481,002485,9.0,12.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030112185,002481,002485,10.0,17.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,1
030112201,002481,002485,15.0,19.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070113068,002481,002485,5.0,10.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,1
070113074,002481,002485,3.0,11.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030113069,002481,002485,13.0,11.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070113102,002481,002485,11.0,12.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030113194,002481,002485,10.0,17.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070113208,002481,002485,3.0,18.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070113222,002481,002485,2.0,19.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030113252,002481,002485,7.0,21.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030113258,002481,002485,24.0,21.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030114059,002481,002485,7.0,11.0,5.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030114066,002481,002485,5.0,11.0,5.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030114107,002481,002485,9.0,13.0,5.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030114180,002481,002485,7.0,18.0,5.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030115006,002481,002485,12.0,8.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030115026,002481,002485,22.0,9.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030115027,002481,002485,11.0,9.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,1
070115059,002481,002485,10.0,10.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
070115092,002481,002485,7.0,11.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030115094,002481,002485,7.0,11.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
070115109,002481,002485,9.0,11.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030115121,002481,002485,17.0,12.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030115125,002481,002485,22.0,12.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
070115147,002481,002485,16.0,13.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
010115038,002481,002485,8.0,14.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
070115222,002481,002485,9.0,16.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
010115095,002481,002485,8.0,17.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030115196,002481,002485,16.0,18.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
070115319,002481,002485,2.0,19.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030115232,002481,002485,1.0,19.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
010115173,002481,002485,13.0,20.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
070115360,002481,002485,5.0,20.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
070115366,002481,002485,17.0,21.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,1
010115218,002481,002485,8.0,21.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,1
070116014,002481,002485,7.0,12.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070116017,002481,002485,5.0,9.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030116067,002481,002485,8.0,11.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,1
030116075,002481,002485,6.0,12.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030116135,002481,002485,3.0,14.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070116139,002481,002485,12.0,15.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070116195,002481,002485,30.0,19.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
010116066,002481,002485,15.0,20.0,0.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030117064,002481,002485,15.0,11.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030117096,002481,002485,3.0,12.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070117125,002481,002485,2.0,13.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030117150,002481,002485,10.0,15.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,1
070117207,002481,002485,7.0,17.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070117225,002481,002485,4.0,17.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
010117026,002481,002485,14.0,18.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030117222,002481,002485,12.0,19.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
010117076,002481,002485,13.0,19.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070117309,002481,002485,14.0,21.0,1.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070118004,002481,002485,2.0,8.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030118040,002481,002485,13.0,11.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030118049,002481,002485,7.0,11.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070118108,002481,002485,7.0,13.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070118249,002481,002485,17.0,19.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,1
070118302,002481,002485,13.0,21.0,2.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030119056,002481,002485,14.0,11.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070119047,002481,002485,6.0,11.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030119090,002481,002485,11.0,13.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030119101,002481,002485,10.0,14.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030119143,002481,002485,12.0,17.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
010119072,002481,002485,24.0,20.0,3.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,1
070120025,002481,002485,42.0,9.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070120066,002481,002485,5.0,11.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
030120171,002481,002485,3.0,17.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070120226,002481,002485,6.0,18.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070120231,002481,002485,24.0,19.0,4.0,0.0,0.13387424,22.223593,0.007221433,0.16048618,0
070121058,002481,002485,8.0,10.0,5.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,1
070121089,002481,002485,18.0,11.0,5.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
070121188,002481,002485,10.0,15.0,5.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
070121193,002481,002485,12.0,15.0,5.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
010121051,002481,002485,19.0,20.0,5.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,1
010121067,002481,002485,13.0,21.0,5.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
070122015,002481,002485,17.0,8.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030122023,002481,002485,5.0,9.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030122026,002481,002485,26.0,9.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030122030,002481,002485,6.0,9.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
070122035,002481,002485,8.0,9.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030122043,002481,002485,23.0,9.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
070122052,002481,002485,16.0,10.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,1
030122101,002481,002485,14.0,12.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,1
070122123,002481,002485,18.0,12.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030122107,002481,002485,6.0,12.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
070122228,002481,002485,16.0,17.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
010122156,002481,002485,3.0,19.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
030122214,002481,002485,10.0,19.0,6.0,1.0,0.13387424,22.223593,0.007221433,0.16048618,0
